workplace_id,n_visits_5y,n_investigations_5y,days_since_last_visit,primary_naics,n_orders_5y,n_stop_work_5y,n_time_unknown_5y,pct_complied_5y,investigation_ratio,target_serious_2023
87277,2,0,593,212314.0,1,0,0,1.0,0.0,0
87304,1,0,1235,212314.0,0,0,0,,0.0,1
87372,1,0,507,212323.0,3,0,0,1.0,0.0,0
87385,20,0,19,212314.0,54,1,1,0.9814814814814815,0.0,0
87405,3,0,102,212315.0,1,0,0,1.0,0.0,0
87426,7,0,360,212315.0,2,0,0,1.0,0.0,0
87431,12,1,123,212315.0,19,0,0,1.0,0.08333333333333333,0
87442,4,0,340,212323.0,7,0,0,1.0,0.0,0
87565,1,0,99,212323.0,2,0,0,1.0,0.0,0
87568,1,0,1647,212323.0,0,0,0,,0.0,0
87575,1,0,1475,212323.0,0,0,0,,0.0,0
87585,3,0,274,212315.0,7,0,0,1.0,0.0,0
87649,8,1,64,212323.0,21,1,1,0.9523809523809523,0.125,0
87674,3,0,208,212323.0,2,0,0,1.0,0.0,0
87676,2,0,596,212323.0,0,0,0,,0.0,0
87686,5,0,79,212314.0,1,0,0,1.0,0.0,0
87687,2,0,1662,212315.0,9,0,0,1.0,0.0,0
87715,6,0,619,212323.0,7,1,1,0.8571428571428571,0.0,0
87722,1,0,1390,212323.0,0,0,0,,0.0,0
87728,2,0,337,212323.0,0,0,0,,0.0,0
87737,1,0,1244,212323.0,2,0,0,1.0,0.0,0
87785,4,0,509,212314.0,2,0,0,1.0,0.0,0
87825,3,0,145,212314.0,2,0,0,1.0,0.0,0
87857,11,0,95,212323.0,32,1,1,0.96875,0.0,0
87861,5,0,187,212323.0,8,0,0,1.0,0.0,0
87902,4,0,344,212314.0,5,0,0,1.0,0.0,0
87932,8,0,494,212314.0,12,1,1,0.9166666666666666,0.0,0
88071,14,12,88,212326.0,18,0,0,1.0,0.8571428571428571,0
88232,6,0,773,212323.0,12,0,0,1.0,0.0,0
88239,5,0,326,212323.0,21,0,0,1.0,0.0,0
88247,5,0,611,212323.0,15,0,0,1.0,0.0,1
88250,7,2,576,212323.0,32,2,2,0.9375,0.2857142857142857,0
88279,4,0,611,212323.0,8,0,0,1.0,0.0,0
88281,3,0,640,212323.0,11,0,0,1.0,0.0,0
88290,2,0,131,212323.0,8,0,0,1.0,0.0,1
88350,5,0,298,212315.0,2,0,0,1.0,0.0,0
88394,9,0,129,212323.0,6,0,0,1.0,0.0,0
88451,6,0,142,327990.0,16,0,0,1.0,0.0,0
88460,9,0,285,212323.0,15,0,0,1.0,0.0,0
88474,13,0,130,212323.0,36,1,1,0.9722222222222222,0.0,0
88584,4,0,144,212323.0,3,0,0,1.0,0.0,0
88702,5,0,800,212323.0,15,0,0,1.0,0.0,0
88722,3,0,558,212323.0,14,0,0,1.0,0.0,0
88782,8,5,487,212323.0,10,0,0,1.0,0.625,0
88832,11,6,72,212323.0,31,0,0,1.0,0.5454545454545454,0
88833,11,2,156,212323.0,24,3,3,0.875,0.18181818181818182,0
88858,2,0,1741,212323.0,14,1,1,0.9285714285714286,0.0,0
88872,2,0,563,212323.0,4,0,0,1.0,0.0,0
88884,10,0,347,212323.0,31,3,7,0.9032258064516129,0.0,0
88906,4,0,596,212323.0,8,0,0,1.0,0.0,0
88908,2,0,1069,212323.0,3,0,0,1.0,0.0,0
89013,11,0,23,212315.0,25,0,0,1.0,0.0,0
89024,10,0,311,212323.0,24,5,7,0.7916666666666666,0.0,0
89098,6,2,375,212323.0,12,0,0,1.0,0.3333333333333333,0
89135,10,0,143,212323.0,23,1,3,0.9565217391304348,0.0,0
89160,7,0,929,212323.0,16,1,1,0.9375,0.0,0
89162,3,0,1080,212323.0,3,0,0,1.0,0.0,0
89193,4,0,39,212323.0,8,0,0,1.0,0.0,0
89238,7,1,226,212323.0,26,1,1,0.9615384615384616,0.14285714285714285,0
89243,10,0,128,212323.0,24,0,0,1.0,0.0,0
89246,5,0,143,212323.0,4,0,0,1.0,0.0,0
89262,2,0,563,212323.0,0,0,0,,0.0,0
89322,4,0,459,212314.0,12,0,0,1.0,0.0,0
89335,18,6,29,212315.0,63,7,21,0.8888888888888888,0.3333333333333333,0
89336,5,0,597,212323.0,9,0,0,1.0,0.0,0
89354,5,0,351,212323.0,4,0,0,1.0,0.0,1
89363,7,0,194,212323.0,16,3,4,0.8125,0.0,0
89371,6,3,345,212315.0,1,0,0,1.0,0.5,0
89373,5,0,712,212314.0,8,2,2,0.75,0.0,0
89387,2,0,814,212323.0,1,0,0,1.0,0.0,0
89415,1,0,1026,212323.0,0,0,0,,0.0,0
89444,10,1,291,212315.0,11,1,1,0.9090909090909091,0.1,0
89539,6,0,618,212323.0,7,0,0,1.0,0.0,0
89540,7,0,283,212323.0,5,0,0,1.0,0.0,0
89550,3,0,1118,212323.0,11,0,0,1.0,0.0,1
89590,16,5,390,212315.0,25,1,1,0.96,0.3125,1
89604,6,1,331,212323.0,16,0,0,1.0,0.16666666666666666,0
89607,8,0,199,212323.0,10,1,1,0.9,0.0,0
89609,5,0,101,212323.0,7,0,0,1.0,0.0,0
89612,5,0,73,212323.0,9,0,0,1.0,0.0,0
89621,6,0,150,212323.0,11,0,0,1.0,0.0,0
89635,7,3,36,212323.0,18,0,0,1.0,0.42857142857142855,0
89643,1,1,656,212323.0,2,0,0,1.0,1.0,0
89656,3,1,1392,212323.0,13,1,1,0.9230769230769231,0.3333333333333333,0
89674,2,0,639,212323.0,4,0,0,1.0,0.0,0
89676,3,2,53,212315.0,3,0,0,1.0,0.6666666666666666,0
89681,9,1,145,212315.0,36,0,0,1.0,0.1111111111111111,0
89683,1,0,2147,212315.0,5,0,0,1.0,0.0,1
89694,4,0,556,212315.0,16,0,0,1.0,0.0,0
89736,13,0,137,212315.0,33,2,14,0.9393939393939394,0.0,0
89738,6,0,136,212315.0,4,0,0,1.0,0.0,1
89761,10,0,264,213119.0,8,0,0,1.0,0.0,0
89825,8,1,37,212323.0,8,0,0,1.0,0.125,0
89843,4,0,271,212323.0,9,0,0,1.0,0.0,0
89845,9,0,227,212323.0,21,1,2,0.9523809523809523,0.0,0
89846,8,1,227,212323.0,24,2,6,0.9166666666666666,0.125,0
89848,3,0,303,212323.0,1,0,0,1.0,0.0,0
89849,10,1,32,212323.0,18,0,0,1.0,0.1,0
89898,14,0,194,212323.0,31,0,0,1.0,0.0,0
89916,3,0,655,212314.0,19,0,0,1.0,0.0,0
89927,1,0,1248,212323.0,0,0,0,,0.0,0
89940,1,1,1900,541990.0,0,0,0,,1.0,0
89949,4,0,555,212323.0,11,1,1,0.9090909090909091,0.0,0
90166,6,0,213,212323.0,24,2,2,0.9166666666666666,0.0,1
90363,4,0,43,212315.0,0,0,0,,0.0,0
90506,25,1,114,212314.0,67,15,25,0.7761194029850746,0.04,0
90576,7,0,423,212323.0,7,0,0,1.0,0.0,0
90582,10,0,493,212323.0,39,1,1,0.9743589743589743,0.0,0
90673,5,0,1172,212314.0,9,0,0,1.0,0.0,0
90695,10,0,246,212314.0,23,3,3,0.8260869565217391,0.0,0
90835,4,0,208,212323.0,3,0,0,1.0,0.0,0
90991,2,0,248,212323.0,0,0,0,,0.0,0
91336,7,0,834,212314.0,27,1,15,0.9629629629629629,0.0,0
91355,1,0,1298,212323.0,3,0,0,1.0,0.0,1
91364,2,0,1522,212323.0,0,0,0,,0.0,0
91411,9,1,241,212315.0,19,0,0,1.0,0.1111111111111111,0
91431,1,0,1957,212323.0,1,0,0,1.0,0.0,1
91442,8,1,212,212323.0,28,11,11,0.6071428571428571,0.125,1
91537,1,0,1797,212323.0,0,0,0,,0.0,0
91538,1,0,1480,212314.0,0,0,0,,0.0,1
91539,2,0,816,212323.0,4,0,0,1.0,0.0,0
91551,6,0,143,212323.0,6,0,0,1.0,0.0,0
91569,6,0,236,212315.0,1,0,0,1.0,0.0,0
91673,1,0,523,212323.0,0,0,0,,0.0,0
91847,1,0,870,212314.0,8,0,0,1.0,0.0,0
91955,7,0,213,212323.0,17,1,1,0.9411764705882353,0.0,0
92078,1,0,1795,212323.0,0,0,0,,0.0,0
92293,2,1,323,212314.0,1,0,0,1.0,0.5,1
92294,3,0,1529,212323.0,10,1,1,0.8,0.0,1
92299,1,0,1302,212323.0,9,0,0,1.0,0.0,0
92316,11,0,262,212323.0,29,2,7,0.9310344827586207,0.0,0
92363,8,0,93,212323.0,14,0,0,1.0,0.0,0
92619,4,0,68,212323.0,11,0,0,1.0,0.0,0
92628,9,0,312,212323.0,16,1,2,0.9375,0.0,0
92691,6,0,201,212323.0,10,0,0,1.0,0.0,0
92696,14,0,45,212323.0,43,0,0,1.0,0.0,0
92705,9,0,263,212323.0,26,4,9,0.8461538461538461,0.0,0
92754,7,0,470,212323.0,18,2,4,0.8888888888888888,0.0,0
93078,5,0,1148,212316.0,37,7,20,0.8108108108108109,0.0,0
93272,16,14,177,212314.0,42,0,0,1.0,0.875,0
93353,4,0,605,212315.0,4,0,0,1.0,0.0,0
93363,6,0,52,212314.0,7,0,0,1.0,0.0,0
93491,2,0,891,212314.0,5,0,0,1.0,0.0,1
93502,8,0,225,212314.0,41,9,19,0.7804878048780488,0.0,0
93521,8,0,47,212323.0,29,2,7,0.9310344827586207,0.0,0
93609,9,0,325,212323.0,23,1,2,0.9565217391304348,0.0,0
93714,9,2,403,212323.0,28,3,10,0.8928571428571429,0.2222222222222222,0
93719,4,0,864,212315.0,2,0,0,1.0,0.0,0
93771,6,1,61,212323.0,26,0,0,1.0,0.16666666666666666,0
93955,7,0,74,212314.0,4,0,0,1.0,0.0,0
94099,72,32,18,212220.0,155,12,12,0.9032258064516129,0.4444444444444444,0
94103,2,0,1527,212323.0,7,0,0,1.0,0.0,0
94204,16,0,17,212323.0,18,0,0,1.0,0.0,0
94284,5,0,248,212323.0,4,0,0,1.0,0.0,0
94297,1,0,396,212314.0,5,2,2,0.6,0.0,1
94328,5,0,641,212323.0,13,0,0,1.0,0.0,0
94330,12,0,26,212315.0,13,1,1,0.9230769230769231,0.0,0
94359,5,0,291,212323.0,7,0,0,1.0,0.0,0
94383,1,0,1573,212314.0,1,0,0,1.0,0.0,0
94502,11,0,599,212314.0,13,0,0,1.0,0.0,0
94530,1,0,208,212323.0,2,0,0,1.0,0.0,0
94538,5,0,102,212315.0,25,2,21,0.88,0.0,1
94595,7,0,26,212315.0,18,4,9,0.7777777777777778,0.0,0
94638,10,0,134,212323.0,23,1,1,0.9565217391304348,0.0,0
94672,4,0,205,212323.0,3,0,0,1.0,0.0,0
94678,5,0,207,212323.0,10,1,1,0.9,0.0,0
94717,6,0,542,212323.0,11,0,0,1.0,0.0,0
94739,2,0,72,212323.0,3,1,2,0.6666666666666666,0.0,0
94814,7,1,235,212323.0,16,0,0,1.0,0.14285714285714285,0
94817,9,0,346,212323.0,19,0,0,1.0,0.0,0
94831,17,0,30,212314.0,15,0,0,1.0,0.0,0
94839,6,0,256,212323.0,15,0,0,1.0,0.0,0
94864,7,0,199,212314.0,21,1,1,0.9523809523809523,0.0,0
94885,5,0,310,212323.0,3,0,0,1.0,0.0,0
94927,2,0,137,212323.0,5,0,0,1.0,0.0,0
94945,6,0,459,212314.0,29,3,5,0.7241379310344828,0.0,0
94961,4,0,834,212314.0,2,0,0,1.0,0.0,0
95114,6,3,351,212314.0,17,1,3,0.9411764705882353,0.5,0
95130,3,0,997,212323.0,0,0,0,,0.0,0
95206,8,0,255,212323.0,11,1,2,0.9090909090909091,0.0,0
95237,72,44,30,212232.0,305,24,31,0.9147540983606557,0.6111111111111112,1
95303,11,0,10,212323.0,34,2,2,0.9411764705882353,0.0,0
95306,4,0,353,212323.0,15,0,0,1.0,0.0,0
95322,12,2,305,212323.0,31,0,0,1.0,0.16666666666666666,0
95439,2,0,500,212323.0,2,0,0,1.0,0.0,0
95547,1,0,1697,212323.0,8,0,0,1.0,0.0,1
95686,13,7,155,212398.0,40,3,3,0.925,0.5384615384615384,0
95711,2,0,253,212315.0,4,0,0,1.0,0.0,0
95722,6,0,278,212323.0,5,0,0,1.0,0.0,0
95755,48,30,201,212220.0,23,1,1,0.9130434782608695,0.625,0
95757,11,5,264,212398.0,16,4,4,0.75,0.45454545454545453,1
95758,13,2,54,212398.0,9,0,0,1.0,0.15384615384615385,0
95799,19,0,198,212323.0,3,0,0,1.0,0.0,0
95805,46,37,59,212220.0,35,3,4,0.8571428571428571,0.8043478260869565,0
95811,22,6,73,212299.0,45,9,8,0.7777777777777778,0.2727272727272727,1
95822,37,27,25,212220.0,33,0,0,1.0,0.7297297297297297,1
95828,93,77,142,212232.0,312,45,93,0.8557692307692307,0.8279569892473119,1
95830,8,4,211,212232.0,14,1,1,0.9285714285714286,0.5,0
95832,21,21,292,212232.0,20,0,0,1.0,1.0,1
95837,59,35,45,212232.0,415,47,78,0.8867469879518072,0.5932203389830508,1
95840,40,35,47,212232.0,144,18,20,0.875,0.875,1
95845,65,30,18,212232.0,495,48,70,0.9030303030303031,0.46153846153846156,1
95874,1,0,603,212323.0,0,0,0,,0.0,0
95882,37,29,158,212232.0,133,9,14,0.9172932330827067,0.7837837837837838,1
95901,4,1,1797,212220.0,7,0,0,1.0,0.25,1
95965,10,6,124,212220.0,4,0,0,1.0,0.6,1
96001,32,14,86,212220.0,31,6,6,0.8064516129032258,0.4375,1
96003,67,36,16,212220.0,111,13,13,0.8828828828828829,0.5373134328358209,1
96013,64,30,26,212220.0,265,33,33,0.8754716981132076,0.46875,1
96020,71,40,107,212220.0,148,12,12,0.9054054054054054,0.5633802816901409,0
96055,7,1,214,212220.0,27,1,1,0.9629629629629629,0.14285714285714285,0
96208,3,0,408,212220.0,6,0,0,1.0,0.0,0
96238,58,30,53,212220.0,236,31,35,0.8559322033898306,0.5172413793103449,0
96280,14,1,37,212220.0,15,4,5,0.7333333333333333,0.07142857142857142,0
152053,16,14,253,111411.0,8,0,0,1.0,0.875,0
152179,2,0,673,416110.0,3,0,0,1.0,0.0,0
152192,10,9,22,493120.0,8,0,0,1.0,0.9,0
152199,36,36,376,484229.0,11,0,0,1.0,1.0,0
152493,11,11,19,327390.0,6,0,0,1.0,1.0,0
152927,5,4,333,326198.0,1,0,0,1.0,0.8,0
153029,8,8,1626,326193.0,16,0,0,1.0,1.0,0
153038,1,0,1576,323120.0,13,0,0,1.0,0.0,0
153116,2,2,1503,441110.0,7,0,0,1.0,1.0,0
153140,1,1,1046,333519.0,1,0,0,1.0,1.0,1
153188,4,1,178,445210.0,8,0,0,1.0,0.25,0
153293,1,1,1958,337123.0,0,0,0,,1.0,0
153436,9,9,400,623110.0,9,0,0,0.8888888888888888,1.0,0
153507,14,11,241,623110.0,2,0,0,1.0,0.7857142857142857,0
153805,4,3,74,493110.0,8,0,0,1.0,0.75,0
153902,2,0,2146,811310.0,10,0,0,1.0,0.0,0
153906,9,9,22,452991.0,2,0,0,1.0,1.0,0
154434,2,1,1299,332710.0,4,0,0,1.0,0.5,0
154456,4,3,176,332311.0,25,2,2,0.92,0.75,1
154459,6,6,176,312110.0,1,0,0,1.0,1.0,0
154660,14,13,299,332999.0,8,0,0,1.0,0.9285714285714286,0
157654,12,8,233,623110.0,4,0,0,1.0,0.6666666666666666,0
157677,1,0,37,221113.0,0,0,0,,0.0,0
158144,2,2,750,713940.0,0,0,0,,1.0,0
158339,5,3,432,336390.0,23,2,2,0.9130434782608695,0.6,0
158392,18,15,43,562920.0,40,2,2,0.95,0.8333333333333334,0
158515,8,6,596,311611.0,2,0,0,1.0,0.75,0
158886,13,11,73,448140.0,0,0,0,,0.8461538461538461,0
159052,1,1,597,611110.0,0,0,0,,1.0,0
160002,6,5,215,562110.0,1,0,0,1.0,0.8333333333333334,0
160128,2,2,618,624220.0,1,0,0,1.0,1.0,0
160242,6,5,834,237990.0,10,0,0,1.0,0.8333333333333334,0
160398,3,1,1393,321999.0,3,0,0,1.0,0.3333333333333333,0
160636,30,30,137,452110.0,13,0,0,0.9230769230769231,1.0,0
160714,2,0,2098,441110.0,14,1,2,0.9285714285714286,0.0,0
160879,2,0,609,445110.0,26,0,0,1.0,0.0,0
162011,5,3,397,311615.0,13,0,0,1.0,0.6,0
162837,5,3,473,721111.0,1,0,0,1.0,0.6,0
163444,15,7,401,212323.0,37,1,0,0.972972972972973,0.4666666666666667,0
163651,15,14,276,912140.0,6,0,0,1.0,0.9333333333333333,0
163892,4,2,53,238220.0,4,0,0,1.0,0.5,0
164166,2,2,291,335120.0,2,0,0,1.0,1.0,0
164349,1,1,1155,441120.0,0,0,0,,1.0,0
164540,12,11,344,418990.0,45,3,3,0.9333333333333333,0.9166666666666666,0
164820,1,1,1766,611110.0,0,0,0,,1.0,0
165290,5,5,563,339990.0,11,1,1,0.9090909090909091,1.0,0
166146,1,0,2045,334310.0,7,0,0,1.0,0.0,0
166163,1,1,642,611110.0,0,0,0,,1.0,0
166452,13,13,234,611110.0,6,0,0,1.0,1.0,0
166634,2,0,44,623999.0,7,0,0,1.0,0.0,0
167106,12,9,53,913910.0,3,0,0,1.0,0.75,0
167169,1,1,339,445210.0,0,0,0,,1.0,0
167270,4,2,383,623110.0,0,0,0,,0.5,0
167302,11,10,359,445110.0,5,0,0,1.0,0.9090909090909091,0
167330,2,0,65,713910.0,0,0,0,,0.0,0
167344,4,4,1074,444130.0,4,0,0,1.0,1.0,0
167571,5,0,1033,562920.0,9,0,0,1.0,0.0,0
167653,2,2,459,611110.0,0,0,0,,1.0,0
168516,2,2,60,611110.0,0,0,0,,1.0,0
168888,8,3,142,445110.0,5,0,0,1.0,0.375,0
169251,2,0,1361,212323.0,1,0,0,1.0,0.0,0
169346,5,2,590,325130.0,5,0,0,1.0,0.4,0
169434,3,2,71,722512.0,11,0,0,1.0,0.6666666666666666,0
169557,5,4,299,212323.0,5,0,0,1.0,0.8,0
169741,1,0,375,452991.0,7,0,0,1.0,0.0,0
169768,6,2,1182,811121.0,8,1,1,0.875,0.3333333333333333,0
170084,17,17,347,322291.0,3,0,0,1.0,1.0,0
170235,5,5,409,611110.0,1,0,0,1.0,1.0,0
170282,87,54,87,212220.0,289,32,37,0.8442906574394463,0.6206896551724138,1
170595,1,0,2031,541514.0,2,0,0,1.0,0.0,0
170763,2,1,200,237990.0,1,0,0,1.0,0.5,0
170916,2,2,796,445110.0,0,0,0,,1.0,0
171072,2,1,634,446110.0,3,0,0,1.0,0.5,0
171180,2,0,542,326198.0,9,0,0,1.0,0.0,0
171337,30,27,51,912120.0,8,1,1,0.875,0.9,0
171425,6,5,432,721111.0,3,0,0,1.0,0.8333333333333334,0
171835,9,5,298,611110.0,1,0,0,1.0,0.5555555555555556,0
171862,1,1,338,238190.0,0,0,0,,1.0,0
172042,1,0,667,113312.0,1,0,0,1.0,0.0,0
172197,13,1,93,623310.0,32,0,0,1.0,0.07692307692307693,0
172204,1,1,551,811111.0,3,0,0,1.0,1.0,0
172554,13,10,86,623110.0,1,0,0,1.0,0.7692307692307693,0
173036,5,1,43,321920.0,7,1,1,0.8571428571428571,0.2,0
173989,17,14,211,452910.0,1,0,0,1.0,0.8235294117647058,0
174243,1,0,1047,811119.0,6,0,0,1.0,0.0,1
174367,4,1,171,212314.0,10,3,3,0.7,0.25,0
174626,3,1,30,444110.0,6,0,0,1.0,0.3333333333333333,0
174863,1,1,1457,811192.0,0,0,0,,1.0,0
175460,4,4,304,722410.0,10,0,0,1.0,1.0,0
176027,3,0,557,332710.0,8,0,0,1.0,0.0,0
176043,3,2,411,611110.0,6,0,0,1.0,0.6666666666666666,0
176327,1,0,847,623999.0,1,0,0,1.0,0.0,0
176426,1,1,142,713110.0,1,0,0,1.0,1.0,0
177474,2,0,1772,562920.0,3,0,0,1.0,0.0,0
178187,9,0,25,212323.0,40,8,17,0.8,0.0,1
178502,1,0,1160,336110.0,0,0,0,,0.0,0
179481,4,4,304,621990.0,1,0,0,1.0,1.0,0
179647,3,1,605,445310.0,4,0,0,1.0,0.3333333333333333,0
179690,15,14,52,623110.0,10,0,0,1.0,0.9333333333333333,0
180174,1,0,52,323120.0,2,0,0,1.0,0.0,1
180409,3,3,285,913910.0,5,0,0,1.0,1.0,0
181006,9,5,599,493190.0,10,0,0,1.0,0.5555555555555556,0
181037,2,2,702,446110.0,0,0,0,,1.0,0
181040,3,0,1662,327420.0,3,0,0,1.0,0.0,0
181081,1,0,306,441210.0,0,0,0,,0.0,1
181290,1,0,1843,621494.0,0,0,0,,0.0,0
181781,12,10,12,236220.0,5,0,0,1.0,0.8333333333333334,0
181988,1,1,570,238990.0,0,0,0,,1.0,0
182150,1,0,1914,442210.0,3,0,0,1.0,0.0,0
182269,1,0,1668,339990.0,4,0,0,1.0,0.0,0
182510,4,4,1068,445110.0,19,1,1,0.9473684210526315,1.0,0
182751,3,0,59,453910.0,2,0,0,1.0,0.0,0
183874,2,0,431,452999.0,1,0,0,1.0,0.0,0
184035,3,2,689,334610.0,7,0,0,1.0,0.6666666666666666,0
184291,2,1,1257,333990.0,0,0,0,,0.5,0
184467,8,0,64,446110.0,7,1,1,0.7142857142857143,0.0,0
184651,15,12,61,913130.0,3,0,0,1.0,0.8,0
184787,15,12,103,623110.0,18,0,0,1.0,0.8,0
184937,2,0,2129,532310.0,0,0,0,,0.0,0
184962,1,0,1906,453999.0,1,0,0,1.0,0.0,0
185260,4,3,836,623110.0,2,0,0,1.0,0.75,0
185708,18,18,131,331317.0,32,2,4,0.9375,1.0,1
185942,3,2,284,332999.0,19,2,2,0.8947368421052632,0.6666666666666666,0
186006,2,2,488,452110.0,0,0,0,,1.0,0
186081,2,0,2153,541212.0,9,0,0,1.0,0.0,0
186084,12,7,12,445110.0,7,0,0,1.0,0.5833333333333334,0
186109,3,1,45,722511.0,1,0,0,1.0,0.3333333333333333,0
186145,3,0,2147,522130.0,1,0,0,1.0,0.0,0
186182,1,1,2046,519190.0,0,0,0,,1.0,0
186708,5,5,96,445110.0,6,2,1,0.6666666666666666,1.0,0
186806,4,0,318,212323.0,3,0,0,1.0,0.0,0
187188,3,3,64,485110.0,0,0,0,,1.0,0
187546,4,0,1656,321111.0,3,1,1,0.3333333333333333,0.0,0
188587,2,0,236,339990.0,7,0,0,1.0,0.0,0
189035,8,8,221,445110.0,4,0,0,1.0,1.0,0
189452,4,0,92,485410.0,1,0,0,1.0,0.0,0
189641,2,2,1520,912910.0,0,0,0,,1.0,0
189885,2,0,172,113311.0,1,0,0,1.0,0.0,0
189909,1,0,389,531212.0,0,0,0,,0.0,0
190609,3,1,143,332710.0,10,0,0,1.0,0.3333333333333333,0
191418,3,0,40,238340.0,4,0,0,1.0,0.0,0
191490,3,2,599,332910.0,3,0,0,1.0,0.6666666666666666,0
191568,1,1,536,418990.0,0,0,0,,1.0,0
191599,3,2,610,321215.0,0,0,0,,0.6666666666666666,0
191638,9,9,255,445291.0,9,0,0,1.0,1.0,0
192057,8,6,3,445110.0,14,0,0,1.0,0.75,0
192160,7,7,88,913910.0,6,0,0,1.0,1.0,0
192201,4,2,921,445110.0,0,0,0,,0.5,0
192876,3,3,555,912910.0,0,0,0,,1.0,0
193196,15,14,19,611110.0,3,0,0,1.0,0.9333333333333333,0
193320,23,22,676,333248.0,25,4,4,0.84,0.9565217391304348,0
193628,6,0,421,623999.0,3,0,0,1.0,0.0,0
193636,5,5,66,339110.0,3,0,0,1.0,1.0,0
193764,5,0,17,327990.0,4,0,0,1.0,0.0,0
193786,3,1,1148,332710.0,36,5,6,0.8611111111111112,0.3333333333333333,0
193839,8,7,453,326160.0,4,0,0,1.0,0.875,0
194500,8,0,121,212314.0,33,0,0,1.0,0.0,0
194545,1,1,299,811121.0,0,0,0,,1.0,0
194598,15,15,74,562110.0,9,0,0,1.0,1.0,0
194632,6,6,206,312120.0,13,0,0,1.0,1.0,0
194998,9,6,122,337214.0,4,0,0,1.0,0.6666666666666666,0
195216,3,0,145,453999.0,6,0,0,1.0,0.0,0
195706,9,9,243,621610.0,1,0,0,1.0,1.0,0
195708,3,3,862,332810.0,0,0,0,,1.0,0
195900,6,1,92,332810.0,1,0,0,1.0,0.16666666666666666,0
195972,2,0,970,445110.0,0,0,0,,0.0,0
196096,2,0,1313,236220.0,6,0,0,1.0,0.0,0
196292,3,0,2070,811112.0,3,0,0,1.0,0.0,1
196412,1,1,877,445110.0,2,0,0,1.0,1.0,0
196641,22,20,213,311614.0,15,1,1,0.9333333333333333,0.9090909090909091,0
196823,2,2,1082,485990.0,0,0,0,,1.0,0
196827,2,2,2061,485410.0,0,0,0,,1.0,0
196947,13,7,166,623110.0,2,0,0,1.0,0.5384615384615384,0
197074,2,2,19,721111.0,10,0,0,1.0,1.0,0
197243,18,9,145,623110.0,12,0,0,1.0,0.5,0
197249,2,0,798,445110.0,0,0,0,,0.0,0
197292,7,6,57,623999.0,6,0,0,1.0,0.8571428571428571,0
197308,1,1,1139,713940.0,0,0,0,,1.0,0
197334,7,0,528,332710.0,24,2,4,0.9166666666666666,0.0,0
197458,2,0,2010,326130.0,5,0,0,1.0,0.0,0
197576,1,0,667,811112.0,0,0,0,,0.0,0
198232,8,8,115,611110.0,8,0,0,1.0,1.0,0
198277,11,0,537,212323.0,44,2,3,0.9318181818181818,0.0,0
198377,6,2,61,445110.0,1,0,0,1.0,0.3333333333333333,0
198463,10,8,212,332710.0,23,3,3,0.8695652173913043,0.8,0
198706,29,23,18,111411.0,8,0,0,1.0,0.7931034482758621,1
199307,5,5,45,621610.0,2,0,0,1.0,1.0,0
199902,2,0,144,622310.0,1,0,0,1.0,0.0,0
200083,1,1,673,337213.0,0,0,0,,1.0,0
200754,3,1,1173,913910.0,0,0,0,,0.3333333333333333,0
200994,2,2,162,326130.0,0,0,0,,1.0,0
201094,6,0,255,212323.0,13,0,0,1.0,0.0,1
201107,2,2,807,561510.0,1,0,0,1.0,1.0,0
201300,3,1,197,445110.0,3,0,0,1.0,0.3333333333333333,0
201571,2,0,1535,212323.0,1,0,0,1.0,0.0,0
201784,12,8,172,623110.0,8,0,0,1.0,0.6666666666666666,0
201945,6,4,449,452110.0,2,0,0,1.0,0.6666666666666666,0
202522,5,0,696,213119.0,0,0,0,,0.0,0
203018,1,0,765,315990.0,0,0,0,,0.0,0
204517,4,2,47,811111.0,32,0,0,1.0,0.5,0
204843,39,38,33,418990.0,11,0,0,1.0,0.9743589743589743,0
205105,13,11,858,445110.0,11,1,1,0.9090909090909091,0.8461538461538461,0
205739,5,5,242,326198.0,0,0,0,,1.0,0
206307,1,0,596,311410.0,0,0,0,,0.0,0
206723,3,3,131,721111.0,15,0,0,1.0,1.0,0
206784,4,1,614,311420.0,13,0,0,1.0,0.25,0
207341,4,2,571,452991.0,12,0,0,1.0,0.5,0
207664,1,1,2167,913190.0,0,0,0,,1.0,0
207707,3,1,173,623310.0,3,0,0,1.0,0.3333333333333333,0
208183,10,0,571,212323.0,13,1,2,0.9230769230769231,0.0,0
208380,8,6,478,326198.0,15,0,0,1.0,0.75,1
208596,1,1,106,333248.0,0,0,0,,1.0,0
208938,2,2,1550,332410.0,0,0,0,,1.0,0
209817,17,16,79,413210.0,20,0,0,1.0,0.9411764705882353,0
210107,4,3,395,623999.0,0,0,0,,0.75,0
210532,2,0,390,441110.0,9,1,1,0.8888888888888888,0.0,0
210750,6,3,100,212299.0,15,3,3,0.8,0.5,1
211010,1,0,2091,712190.0,1,0,0,1.0,0.0,0
211572,2,0,1641,721111.0,4,0,0,1.0,0.0,0
212256,8,6,24,621494.0,2,0,0,1.0,0.75,0
213418,1,0,2039,311911.0,1,0,0,1.0,0.0,0
213628,11,2,250,212299.0,90,10,10,0.8666666666666667,0.18181818181818182,1
213889,8,5,9,623310.0,0,0,0,,0.625,0
214030,8,0,303,913910.0,0,0,0,,0.0,0
214504,5,3,472,623992.0,4,0,0,1.0,0.6,0
